original_requirement_id,source_plan,source_section,source_text,normalized_item_ids,disposition,rationale
LAM-GOV-144,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,8. Current Architecture Mapping Pass,Workers,CAN-LAM-GOV-144,INFORMATIONAL,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-145,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,8. Current Architecture Mapping Pass,ML requests,CAN-LAM-GOV-145,IMPLEMENTATION_CONSTRAINT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-146,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,8. Current Architecture Mapping Pass,Thumbnail processing,CAN-LAM-GOV-146,IMPLEMENTATION_CONSTRAINT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-147,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,8. Current Architecture Mapping Pass,Video processing,CAN-LAM-GOV-147,INFORMATIONAL,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-148,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,8. Current Architecture Mapping Pass,Metadata processing,CAN-LAM-GOV-148,INFORMATIONAL,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-149,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,8. Current Architecture Mapping Pass,Storage,CAN-LAM-GOV-149,INFORMATIONAL,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-150,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,8. Current Architecture Mapping Pass,External libraries,CAN-LAM-GOV-150,IMPLEMENTATION_CONSTRAINT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-151,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,8. Current Architecture Mapping Pass,Sharing,CAN-LAM-GOV-151,INFORMATIONAL,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-152,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,8. Current Architecture Mapping Pass,Notifications,CAN-LAM-GOV-152,INFORMATIONAL,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-153,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,8. Current Architecture Mapping Pass,Docker/deployment,CAN-LAM-GOV-153,INFORMATIONAL,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-154,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,8. Current Architecture Mapping Pass,Every step must include exact paths and symbols.,CAN-LAM-GOV-154,INFORMATIONAL,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-155,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,9. Existing Feature Mapping Pass,"Map every current feature, including features that Lamha will delete.",CAN-LAM-GOV-155,INFORMATIONAL,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-156,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,9. Existing Feature Mapping Pass,For each feature record:,CAN-LAM-GOV-156,IMPLEMENTATION_CONSTRAINT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-157,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,9. Existing Feature Mapping Pass,Do not map only the master-plan features.,CAN-LAM-GOV-157,IMPLEMENTATION_CONSTRAINT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-158,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,9. Existing Feature Mapping Pass,Bottom-up codebase coverage is also required.,CAN-LAM-GOV-158,IMPLEMENTATION_CONSTRAINT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-159,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,10. Requirement Extraction,Product requirements use LAM-<DOMAIN>-<three-digit sequence>.,CAN-LAM-GOV-159,IMPLEMENTATION_CONSTRAINT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-160,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,10. Requirement Extraction,System invariants use LAM-INV-<DOMAIN>-<two-digit sequence>.,CAN-LAM-GOV-160,IMPLEMENTATION_CONSTRAINT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-161,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,10. Requirement Extraction,Operational edge cases use LAM-EDGE-<two-digit sequence>.,CAN-LAM-GOV-161,IMPLEMENTATION_CONSTRAINT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-162,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,10. Requirement Extraction,Defensive model failures use FAIL-<two-digit sequence>.,CAN-LAM-GOV-162,FUNCTIONAL_REQUIREMENT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-163,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,10. Requirement Extraction,IDs already present in the three Master Plans are reserved and must not be reassigned.,CAN-LAM-GOV-163,IMPLEMENTATION_CONSTRAINT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-164,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,10. Requirement Extraction,Phase 1 allocates missing IDs in MASTER_PLAN_REQUIREMENT_INDEX.md; IDs never derive from mutable line numbers and are never renumbered after allocation.,CAN-LAM-GOV-164,IMPLEMENTATION_CONSTRAINT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-165,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,10. Requirement Extraction,One ID represents one independently testable obligation. A compound bullet must be split into child requirements rather than mapped as one vague feature.,CAN-LAM-GOV-165,FUNCTIONAL_REQUIREMENT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-166,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,10. Requirement Extraction,Examples and explanatory prose receive source anchors but no requirement ID unless they contain normative MUST/MUST NOT behaviour.,CAN-LAM-GOV-166,IMPLEMENTATION_CONSTRAINT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-167,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,10. Requirement Extraction,Source master-plan file,CAN-LAM-GOV-167,IMPLEMENTATION_CONSTRAINT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-168,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,10. Requirement Extraction,Section,CAN-LAM-GOV-168,INFORMATIONAL,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-169,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,10. Requirement Extraction,Exact requirement,CAN-LAM-GOV-169,INFORMATIONAL,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-170,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,10. Requirement Extraction,Priority,CAN-LAM-GOV-170,INFORMATIONAL,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-171,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,10. Requirement Extraction,Locked or deferred,CAN-LAM-GOV-171,INFORMATIONAL,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-172,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,10. Requirement Extraction,Current support level,CAN-LAM-GOV-172,INFORMATIONAL,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-173,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,10. Requirement Extraction,Existing related feature,CAN-LAM-GOV-173,INFORMATIONAL,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-174,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,10. Requirement Extraction,Current paths,CAN-LAM-GOV-174,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-175,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,10. Requirement Extraction,Current symbols,CAN-LAM-GOV-175,INFORMATIONAL,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-176,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,10. Requirement Extraction,Target modules,CAN-LAM-GOV-176,INFORMATIONAL,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-177,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,10. Requirement Extraction,Decision,CAN-LAM-GOV-177,INFORMATIONAL,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-178,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,10. Requirement Extraction,Dependencies,CAN-LAM-GOV-178,INFORMATIONAL,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-179,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,10. Requirement Extraction,Tests,CAN-LAM-GOV-179,VERIFICATION_GATE,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-180,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,10. Requirement Extraction,Proof,CAN-LAM-GOV-180,VERIFICATION_GATE,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-181,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,10. Requirement Extraction,Phase,CAN-LAM-GOV-181,IMPLEMENTATION_CONSTRAINT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-182,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,10. Requirement Extraction,Risks,CAN-LAM-GOV-182,INFORMATIONAL,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-183,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,10. Requirement Extraction,Status,CAN-LAM-GOV-183,INFORMATIONAL,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-184,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,11. Required Mapping Detail,Repository-relative path,CAN-LAM-GOV-184,INFORMATIONAL,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-185,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,11. Required Mapping Detail,Start and end line,CAN-LAM-GOV-185,IMPLEMENTATION_CONSTRAINT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-186,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,11. Required Mapping Detail,"Function, class, component, route, export, table, or symbol",CAN-LAM-GOV-186,INFORMATIONAL,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-187,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,11. Required Mapping Detail,Current responsibility,CAN-LAM-GOV-187,IMPLEMENTATION_CONSTRAINT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-188,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,11. Required Mapping Detail,Callers,CAN-LAM-GOV-188,IMPLEMENTATION_CONSTRAINT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-189,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,11. Required Mapping Detail,Consumers,CAN-LAM-GOV-189,IMPLEMENTATION_CONSTRAINT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-190,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,11. Required Mapping Detail,Imports,CAN-LAM-GOV-190,IMPLEMENTATION_CONSTRAINT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-191,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,11. Required Mapping Detail,Related tests,CAN-LAM-GOV-191,VERIFICATION_GATE,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-192,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,11. Required Mapping Detail,Related docs,CAN-LAM-GOV-192,IMPLEMENTATION_CONSTRAINT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-193,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,11. Required Mapping Detail,Planned action,CAN-LAM-GOV-193,IMPLEMENTATION_CONSTRAINT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-194,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,11. Required Mapping Detail,Target path,CAN-LAM-GOV-194,INFORMATIONAL,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-195,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,11. Required Mapping Detail,Verification state,CAN-LAM-GOV-195,IMPLEMENTATION_CONSTRAINT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-196,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,11. Required Mapping Detail,"Evidence class (EXTRACTED, INFERRED, AMBIGUOUS)",CAN-LAM-GOV-196,IMPLEMENTATION_CONSTRAINT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-197,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,11. Required Mapping Detail,Graph node/edge/query provenance when Graphify contributed,CAN-LAM-GOV-197,IMPLEMENTATION_CONSTRAINT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-198,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,11. Required Mapping Detail,"A Confirmed Absence is evidence, not a default. It must record repositories/scopes searched, excluded paths, requirement synonyms, likely symbols/routes/types/tables/tests, Graphify queries/communities inspected, and a bottom-up cross-check showing no implementation. One failed text search or a missing expected filename is insufficient.",CAN-LAM-GOV-198,VERIFICATION_GATE,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-199,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,12. Classification System,Use only:,CAN-LAM-GOV-199,INFORMATIONAL,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-200,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,KEEP UNCHANGED,Same behaviour and implementation can remain.,CAN-LAM-GOV-200,INFORMATIONAL,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-201,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,TEMPORARILY RETAIN,It must eventually be removed but remains until replacement is proven.,CAN-LAM-GOV-201,IMPLEMENTATION_CONSTRAINT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-202,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,13. Status System,Graphify must use: Not Mapped / Mapped / Not Started / In Progress / Implemented / Testing / Blocked / Failed / Verified / Complete,CAN-LAM-GOV-202,VERIFICATION_GATE,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-203,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,13. Status System,"These are the canonical display labels. Compact diagram spellings such as NotMapped, NotStarted, and InProgress represent the same states, not additional states.",CAN-LAM-GOV-203,INFORMATIONAL,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-204,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,13. Status System,Complete is artifact-aware:,CAN-LAM-GOV-204,INFORMATIONAL,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-205,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,13. Status System,"A planning/mapping deliverable is Complete when its required evidence fields, source verification, cross-links, coverage checks, and applicable structural validations pass. It does not require nonexistent implementation code.",CAN-LAM-GOV-205,VERIFICATION_GATE,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-206,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,13. Status System,"A product implementation requirement is Complete only when target code exists, every applicable gate passes, no caused regression remains, exact final paths/symbols are recorded, and File 1 behaviour is verified.",CAN-LAM-GOV-206,VERIFICATION_GATE,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-207,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,13. Status System,"A removal requirement is Complete in its assigned safe phase only when complete dependency mapping, replacement proof, caller migration, affected tests/build/desktop-launch checks, Graphify/Ponytail agreement, baseline/rollback evidence, and scoped absence proof exist. Phase 16 adds repository-wide final-eradication proof for all residual obsolete dependencies.",CAN-LAM-GOV-207,VERIFICATION_GATE,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-208,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,13. Status System,"Before Phase 16, each completed removal must be absent at its verified scope and the target desktop bundle/launch path must remain server-independent; Phase 16 confirms repository-wide residual cleanup.",CAN-LAM-GOV-208,IMPLEMENTATION_CONSTRAINT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-209,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,13. Status System,"In every case, Gate 8 proof must be recorded before Complete.",CAN-LAM-GOV-209,VERIFICATION_GATE,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-210,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,13. Status System,Complete ([x]): Verified proof is linked in the canonical tracker and the artifact-aware completion rule above is satisfied.,CAN-LAM-GOV-210,VERIFICATION_GATE,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-211,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,13. Status System,Execution Guardrail: A weaker coding model MUST NEVER mark any checklist item [x] or change status to Complete / Verified without explicitly recording the verification proof in the corresponding Graphify tracker.,CAN-LAM-GOV-211,IMPLEMENTATION_CONSTRAINT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-212,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,14. Exact Target Architecture,"Local IPC only describes internal Lamha component transport. Any permitted optional outbound provider client is a separately disclosed, user-enabled leaf dependency; it cannot replace Tauri/non-network worker transport, gate core behaviour, or expose a listener.",CAN-LAM-GOV-212,VERIFICATION_GATE,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-213,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,14.1 Frontend,Preserve useful:,CAN-LAM-GOV-213,IMPLEMENTATION_CONSTRAINT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-214,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,14.1 Frontend,Replace:,CAN-LAM-GOV-214,INFORMATIONAL,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-215,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,14.1 Frontend,"The final frontend must not require SvelteKit SSR, server-side routes, a Node server process, or browser-to-HTTP loading. Tauri IPC is the only UI-to-core application transport.",CAN-LAM-GOV-215,PROHIBITION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-216,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,14.2 Tauri command layer,Map existing calls to target commands such as the following ILLUSTRATIVE — NOT LOCKED IMPLEMENTATION NAMES:,CAN-LAM-GOV-216,FUNCTIONAL_REQUIREMENT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-217,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,14.2 Tauri command layer,"These names are capability examples, not authorization to create commands before mapping.",CAN-LAM-GOV-217,IMPLEMENTATION_CONSTRAINT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-218,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,14.2 Tauri command layer,"The exact command set, payload types, and ownership must be derived from repository evidence and the three Master Plans.",CAN-LAM-GOV-218,FUNCTIONAL_REQUIREMENT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-219,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,14.3 Rust core,Graphify must adjust target paths based on the real repository structure while preserving capability boundaries.,CAN-LAM-GOV-219,INFORMATIONAL,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-220,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,14.4 Local AI worker,Initially retain or adapt proven local ML logic as a bundled child process.,CAN-LAM-GOV-220,FUNCTIONAL_REQUIREMENT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-221,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,14.4 Local AI worker,The Svelte client never speaks directly to it.,CAN-LAM-GOV-221,FUNCTIONAL_REQUIREMENT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-222,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,14.4 Local AI worker,"Permitted candidates include standard input/output, named pipes, Unix-domain sockets, Tauri sidecar communication, or another validated non-network mechanism.",CAN-LAM-GOV-222,FUNCTIONAL_REQUIREMENT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-223,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,14.5 SQLite,"Lamha uses a local embedded SQLite index and working-state store in its OS application-data area. The exact database filename, table/column/index names, and migration framework are selected during Phase 1 target-schema mapping. It stores fast, rebuildable or working state:",CAN-LAM-GOV-223,IMPLEMENTATION_CONSTRAINT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-224,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,14.5 SQLite,"Saved user decisions, saved map drafts, rejection/suppression decisions, durable operation history, and unresolved Pending Overlays must also exist in transparent JSON authority and survive SQLite loss.",CAN-LAM-GOV-224,DATA_INTEGRITY_INVARIANT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-225,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,15. Replacement Before Removal,"Every file, symbol, route, import, generated binding, build reference, configuration entry, and runtime dependency",CAN-LAM-GOV-225,IMPLEMENTATION_CONSTRAINT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-226,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,15. Replacement Before Removal,Every consumer,CAN-LAM-GOV-226,IMPLEMENTATION_CONSTRAINT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-227,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,15. Replacement Before Removal,Shared types,CAN-LAM-GOV-227,IMPLEMENTATION_CONSTRAINT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-228,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,15. Replacement Before Removal,Every retained user behaviour relying on the subsystem,CAN-LAM-GOV-228,PROHIBITION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-229,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,15. Replacement Before Removal,Local replacement and assigned implementation phase,CAN-LAM-GOV-229,IMPLEMENTATION_CONSTRAINT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-230,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,15. Replacement Before Removal,Caller migration status,CAN-LAM-GOV-230,IMPLEMENTATION_CONSTRAINT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-231,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,15. Replacement Before Removal,Removal prerequisites,CAN-LAM-GOV-231,IMPLEMENTATION_CONSTRAINT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-232,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,15. Replacement Before Removal,Safe phase,CAN-LAM-GOV-232,IMPLEMENTATION_CONSTRAINT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-233,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,15. Replacement Before Removal,"Focused, regression, affected-build, and desktop-launch proof",CAN-LAM-GOV-233,FUNCTIONAL_REQUIREMENT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-234,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,15. Replacement Before Removal,Graphify/Ponytail agreement that the subsystem is no longer load-bearing,CAN-LAM-GOV-234,IMPLEMENTATION_CONSTRAINT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-235,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,15. Replacement Before Removal,Rollback point or immutable baseline reference,CAN-LAM-GOV-235,IMPLEMENTATION_CONSTRAINT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-236,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,15. Replacement Before Removal,Recorded removal proof,CAN-LAM-GOV-236,VERIFICATION_GATE,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-237,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,16.1 Asset bundle,Treat:,CAN-LAM-GOV-237,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-238,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,16.1 Asset bundle,"as one canonical steady-state transaction unit. Missing sidecars and Pending Overlays are visible degraded states. Cross-drive staging, backup, Trash, exports, and derivative assets follow the controlled-copy exceptions in File 1 and never establish two authoritative locations for one asset UUID.",CAN-LAM-GOV-238,DATA_INTEGRITY_INVARIANT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-239,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,16.2 Authority,"Domain-scoped JSON owns Lamha-specific metadata: asset, event, person, group, relationship, map, tag, album, and operation records each own their domain.",CAN-LAM-GOV-239,FUNCTIONAL_REQUIREMENT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
