"RelativePath","TopLevel","Extension","Bytes","Category","GraphPolicy","Reason"
"web/src/lib/components/user-settings-page/DeviceCard.svelte","web",".svelte","3157","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/components/user-settings-page/PinCodeCreateForm.svelte","web",".svelte","1900","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/components/user-settings-page/UserApiKeyGrid.svelte","web",".svelte","1792","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/constants.ts","web",".ts","10500","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/elements/__test__/FormatMessage.spec.ts","web",".ts","3678","TEST","MAP","Executable or integration test evidence"
"web/src/lib/elements/__test__/FormatTagB.svelte","web",".svelte","511","TEST","MAP","Executable or integration test evidence"
"web/src/lib/elements/__test__/StarRating.spec.ts","web",".ts","2782","TEST","MAP","Executable or integration test evidence"
"web/src/lib/elements/Badge.svelte","web",".svelte","456","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/elements/DateInput.svelte","web",".svelte","1004","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/elements/Dropdown.svelte","web",".svelte","3988","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/elements/DurationInput.svelte","web",".svelte","1730","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/elements/FormatMessage.svelte","web",".svelte","4206","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/elements/format-message.ts","web",".ts","173","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/elements/GroupTab.svelte","web",".svelte","1198","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/elements/HotModuleReload.svelte","web",".svelte","868","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/elements/Portal.svelte","web",".svelte","1981","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/elements/RadioButton.svelte","web",".svelte","419","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/elements/SearchBar.svelte","web",".svelte","1821","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/elements/Skeleton.svelte","web",".svelte","960","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/elements/SkipLink.svelte","web",".svelte","1581","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/elements/StarRating.svelte","web",".svelte","3293","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/i18n.spec.ts","web",".ts","2789","TEST","MAP","Executable or integration test evidence"
"web/src/lib/index.spec.ts","web",".ts","949","TEST","MAP","Executable or integration test evidence"
"web/src/lib/index.ts","web",".ts","532","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/managers/accordion-manager.svelte.ts","web",".ts","1299","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/managers/activity-manager.svelte.ts","web",".ts","4722","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/managers/AssetCacheManager.svelte.ts","web",".ts","2180","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/managers/asset-multi-select-manager.svelte.spec.ts","web",".ts","1660","TEST","MAP","Executable or integration test evidence"
"web/src/lib/managers/asset-multi-select-manager.svelte.ts","web",".ts","2996","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/managers/asset-viewer-manager.svelte.ts","web",".ts","6674","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/managers/auth-manager.svelte.ts","web",".ts","2946","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/managers/cast-manager.svelte.ts","web",".ts","5002","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/managers/download-manager.svelte.ts","web",".ts","1141","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/managers/edit/edit-manager.svelte.ts","web",".ts","4424","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/managers/edit/transform-manager.svelte.ts","web",".ts","24749","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/managers/event-manager.svelte.ts","web",".ts","2601","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/managers/feature-flags-manager.svelte.ts","web",".ts","679","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/managers/geolocation.manager.svelte.ts","web",".ts","283","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/managers/language-manager.svelte.ts","web",".ts","671","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/managers/memory-manager.svelte.ts","web",".ts","4546","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/managers/plugin-manager.svelte.ts","web",".ts","2250","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/managers/queue-manager.svelte.ts","web",".ts","1172","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/managers/release-manager.svelte.ts","web",".ts","346","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/managers/server-config-manager.svelte.ts","web",".ts","663","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/managers/system-config-manager.svelte.ts","web",".ts","1230","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/managers/timeline-manager/group-insertion-cache.svelte.ts","web",".ts","2119","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/managers/timeline-manager/internal/intersection-support.svelte.ts","web",".ts","1774","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/managers/timeline-manager/internal/layout-support.svelte.ts","web",".ts","2514","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/managers/timeline-manager/internal/load-support.svelte.ts","web",".ts","1665","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/managers/timeline-manager/internal/search-support.svelte.spec.ts","web",".ts","3870","TEST","MAP","Executable or integration test evidence"
"web/src/lib/managers/timeline-manager/internal/search-support.svelte.ts","web",".ts","6095","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/managers/timeline-manager/internal/utils.svelte.ts","web",".ts","839","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/managers/timeline-manager/internal/websocket-support.svelte.ts","web",".ts","2541","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/managers/timeline-manager/timeline-day.svelte.ts","web",".ts","6553","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/managers/timeline-manager/timeline-manager.svelte.spec.ts","web",".ts","32414","TEST","MAP","Executable or integration test evidence"
"web/src/lib/managers/timeline-manager/timeline-manager.svelte.ts","web",".ts","20839","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/managers/timeline-manager/timeline-month.svelte.ts","web",".ts","12665","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/managers/timeline-manager/types.ts","web",".ts","2266","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/managers/timeline-manager/utils.svelte.ts","web",".ts","419","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/managers/timeline-manager/viewer-asset.svelte.ts","web",".ts","353","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/managers/upload-manager.svelte.ts","web",".ts","911","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/managers/VirtualScrollManager/VirtualScrollManager.svelte.ts","web",".ts","3760","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/AlbumAddUsersModal.svelte","web",".svelte","2768","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/AlbumEditModal.svelte","web",".svelte","1222","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/AlbumOptionsModal.svelte","web",".svelte","5233","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/AlbumPickerModal.svelte","web",".svelte","7285","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/ApiKeyCreateModal.svelte","web",".svelte","1353","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/ApiKeySecretModal.svelte","web",".svelte","879","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/ApiKeyUpdateModal.svelte","web",".svelte","1515","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/AppDownloadModal.svelte","web",".svelte","973","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/AssetAddToAlbumModal.svelte","web",".svelte","709","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/AssetChangeDateModal.spec.ts","web",".ts","2456","TEST","MAP","Executable or integration test evidence"
"web/src/lib/modals/AssetChangeDateModal.svelte","web",".svelte","2713","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/AssetDeleteConfirmModal.svelte","web",".svelte","1350","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/AssetSelectionChangeDateModal.spec.ts","web",".ts","8155","TEST","MAP","Executable or integration test evidence"
"web/src/lib/modals/AssetSelectionChangeDateModal.svelte","web",".svelte","4946","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/AssetTagModal.svelte","web",".svelte","2516","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/AssetUpdateDescriptionConfirmModal.svelte","web",".svelte","512","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/AuthDisableLoginConfirmModal.svelte","web",".svelte","866","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/AvatarEditModal.svelte","web",".svelte","1511","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/CreateFaceModal.svelte","web",".svelte","2460","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/EmailTemplatePreviewModal.svelte","web",".svelte","569","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/GeolocationPointPickerModal.svelte","web",".svelte","7902","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/GeolocationUpdateConfirmModal.svelte","web",".svelte","623","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/HelpAndFeedbackModal.svelte","web",".svelte","2417","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/JobCreateModal.svelte","web",".svelte","1499","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/LibraryExclusionPatternAddModal.svelte","web",".svelte","929","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/LibraryExclusionPatternEditModal.svelte","web",".svelte","973","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/LibraryFolderAddModal.svelte","web",".svelte","900","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/LibraryFolderEditModal.svelte","web",".svelte","939","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/MapModal.svelte","web",".svelte","1226","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/MapSettingsModal.svelte","web",".svelte","3645","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/NavigateToDateModal.svelte","web",".svelte","2334","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/ObtainiumConfigModal.svelte","web",".svelte","3945","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/PartnerSelectionModal.svelte","web",".svelte","2476","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/PasswordResetSuccessModal.svelte","web",".svelte","1032","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/PeoplePickerModal.svelte","web",".svelte","3768","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/PersonEditBirthDateModal.svelte","web",".svelte","1321","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/PersonMergeSuggestionModal.svelte","web",".svelte","4916","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/PinCodeResetModal.svelte","web",".svelte","1456","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/PluginMethodPicker.svelte","web",".svelte","1462","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/ProfileImageCropperModal.svelte","web",".svelte","2829","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/PurchaseModal.svelte","web",".svelte","758","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/QrCodeModal.svelte","web",".svelte","1133","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/SearchFilterModal.svelte","web",".svelte","8796","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/ServerAboutModal.svelte","web",".svelte","3634","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/ServerRestartingModal.svelte","web",".svelte","395","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/SharedLinkCreateModal.svelte","web",".svelte","1658","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/ShortcutsModal.svelte","web",".svelte","4043","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/SlideshowSettingsModal.svelte","web",".svelte","5583","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/TagCreateModal.svelte","web",".svelte","882","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/TagEditModal.svelte","web",".svelte","931","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/timezone-utils.ts","web",".ts","6800","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/UserDeleteConfirmModal.svelte","web",".svelte","2345","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/UserRestoreConfirmModal.svelte","web",".svelte","1114","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/VersionAnnouncementModal.svelte","web",".svelte","1204","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/WorkflowAddStepModal.svelte","web",".svelte","2343","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/WorkflowDuplicateModal.svelte","web",".svelte","1410","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/WorkflowEditStepModal.svelte","web",".svelte","2390","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/WorkflowTemplatePickerModal.svelte","web",".svelte","2146","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/modals/WorkflowTriggerPicker.svelte","web",".svelte","1121","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/route.spec.ts","web",".ts","1550","TEST","MAP","Executable or integration test evidence"
"web/src/lib/route.ts","web",".ts","5494","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/services/album.service.ts","web",".ts","8943","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/services/api-key.service.ts","web",".ts","3013","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/services/app.service.ts","web",".ts","786","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/services/asset.service.spec.ts","web",".ts","4043","TEST","MAP","Executable or integration test evidence"
"web/src/lib/services/asset.service.ts","web",".ts","12025","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/services/database-backups.service.ts","web",".ts","3486","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/services/job.service.ts","web",".ts","511","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/services/keyboard.service.ts","web",".ts","486","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/services/library.service.ts","web",".ts","10285","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/services/maintenance.service.ts","web",".ts","957","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/services/person.service.ts","web",".ts","3811","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/services/queue.service.ts","web",".ts","7639","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/services/shared-link.service.spec.ts","web",".ts","729","TEST","MAP","Executable or integration test evidence"
"web/src/lib/services/shared-link.service.ts","web",".ts","5079","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/services/system-config.service.ts","web",".ts","2872","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/services/tag.service.ts","web",".ts","2737","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/services/trash.service.ts","web",".ts","1600","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/services/user.service.ts","web",".ts","1644","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/services/user-admin.service.ts","web",".ts","6867","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/services/workflow.service.ts","web",".ts","5085","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/stores/context-menu.store.ts","web",".ts","242","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/stores/drag-and-drop-files.store.ts","web",".ts","211","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/stores/face.svelte.ts","web",".ts","1831","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/stores/folders.svelte.spec.ts","web",".ts","1116","TEST","MAP","Executable or integration test evidence"
"web/src/lib/stores/folders.svelte.ts","web",".ts","1271","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/stores/maintenance.store.ts","web",".ts","273","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/stores/media-query-manager.svelte.ts","web",".ts","548","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/stores/notification-manager.svelte.ts","web",".ts","1329","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/stores/ocr.svelte.spec.ts","web",".ts","6846","TEST","MAP","Executable or integration test evidence"
"web/src/lib/stores/ocr.svelte.ts","web",".ts","1146","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/stores/preferences.store.ts","web",".ts","3585","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/stores/search.svelte.ts","web",".ts","399","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/stores/sidebar.svelte.ts","web",".ts","559","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/stores/slideshow.store.ts","web",".ts","2861","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/stores/upload.ts","web",".ts","3980","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/stores/user.svelte.ts","web",".ts","988","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/stores/websocket.ts","web",".ts","4548","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/types.ts","web",".ts","2754","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/utils.spec.ts","web",".ts","6612","TEST","MAP","Executable or integration test evidence"
"web/src/lib/utils.ts","web",".ts","13787","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/utils/actions.ts","web",".ts","3984","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/utils/adaptive-image-loader.spec.ts","web",".ts","9539","TEST","MAP","Executable or integration test evidence"
"web/src/lib/utils/adaptive-image-loader.svelte.ts","web",".ts","3993","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/utils/album-utils.ts","web",".ts","7589","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/utils/asset-utils.spec.ts","web",".ts","2430","TEST","MAP","Executable or integration test evidence"
"web/src/lib/utils/asset-utils.ts","web",".ts","15751","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/utils/auth.ts","web",".ts","1228","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/utils/base-event-manager.svelte.ts","web",".ts","1895","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/utils/byte-units.spec.ts","web",".ts","1030","TEST","MAP","Executable or integration test evidence"
"web/src/lib/utils/byte-units.ts","web",".ts","2062","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/utils/cancellable-task.spec.ts","web",".ts","17487","TEST","MAP","Executable or integration test evidence"
"web/src/lib/utils/cancellable-task.ts","web",".ts","3644","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/utils/cast/gcast-destination.svelte.ts","web",".ts","7687","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/utils/container-utils.spec.ts","web",".ts","6989","TEST","MAP","Executable or integration test evidence"
"web/src/lib/utils/container-utils.ts","web",".ts","3442","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/utils/context-menu.ts","web",".ts","1185","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/utils/date-time.spec.ts","web",".ts","2509","TEST","MAP","Executable or integration test evidence"
"web/src/lib/utils/date-time.ts","web",".ts","2293","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/utils/dipatch.ts","web",".ts","110","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/utils/duplicate-utils.ts","web",".ts","8982","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/utils/editor.spec.ts","web",".ts","11697","TEST","MAP","Executable or integration test evidence"
"web/src/lib/utils/editor.ts","web",".ts","1379","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/utils/eventemitter.ts","web",".ts","713","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/utils/executor-queue.spec.ts","web",".ts","1662","TEST","MAP","Executable or integration test evidence"
"web/src/lib/utils/executor-queue.ts","web",".ts","1446","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/utils/exif-utils.spec.ts","web",".ts","1177","TEST","MAP","Executable or integration test evidence"
"web/src/lib/utils/exif-utils.ts","web",".ts","185","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/utils/file-uploader.spec.ts","web",".ts","2644","TEST","MAP","Executable or integration test evidence"
"web/src/lib/utils/file-uploader.ts","web",".ts","9264","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/utils/focus-util.ts","web",".ts","1808","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/utils/generate-id.ts","web",".ts","74","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/utils/handle-error.ts","web",".ts","2007","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/utils/i18n.ts","web",".ts","2804","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/utils/invocationTracker.ts","web",".ts","2036","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/utils/layout-utils.spec.ts","web",".ts","1723","TEST","MAP","Executable or integration test evidence"
"web/src/lib/utils/layout-utils.ts","web",".ts","3614","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/utils/license-utils.ts","web",".ts","1443","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/utils/maintenance.ts","web",".ts","1635","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/utils/navigation.ts","web",".ts","6187","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/utils/ocr-utils.spec.ts","web",".ts","2674","TEST","MAP","Executable or integration test evidence"
"web/src/lib/utils/ocr-utils.ts","web",".ts","6845","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/utils/people-utils.spec.ts","web",".ts","2047","TEST","MAP","Executable or integration test evidence"
"web/src/lib/utils/people-utils.ts","web",".ts","2513","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/utils/persisted.ts","web",".ts","2252","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/utils/person.ts","web",".ts","1195","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/utils/places-utils.ts","web",".ts","2617","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/utils/purchase-utils.ts","web",".ts","719","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/utils/server.ts","web",".ts","881","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/utils/shared-links.ts","web",".ts","2066","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/utils/slideshow-history.ts","web",".ts","802","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/utils/string-utils.ts","web",".ts","531","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/utils/sw-messaging.ts","web",".ts","436","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/utils/sw-messenger.ts","web",".ts","399","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/utils/thumbnail-util.spec.ts","web",".ts","5605","TEST","MAP","Executable or integration test evidence"
"web/src/lib/utils/thumbnail-util.ts","web",".ts","2597","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/utils/timeline-util.spec.ts","web",".ts","3090","TEST","MAP","Executable or integration test evidence"
"web/src/lib/utils/timeline-util.ts","web",".ts","8969","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/utils/timesince.ts","web",".ts","320","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/utils/tree-utils.ts","web",".ts","3804","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/utils/tunables.ts","web",".ts","1085","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/utils/workflow.ts","web",".ts","797","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/lib/workers/hash-file.ts","web",".ts","778","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/params/id.ts","web",".ts","247","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/params/photos.ts","web",".ts","140","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/routes/(user)/+layout.svelte","web",".svelte","945","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
"web/src/routes/(user)/+layout.ts","web",".ts","406","FRONTEND","MAP","Svelte/SvelteKit frontend source/config"
