record_id,previous_statement,disposition,why_previous_invalid,source_preserved,review_status
CAN-LAM-PERSON-075,Lamha must provide Exactly one bucket produces the matching Only view; exactly two produce the corresponding named combination; all three produce Mixed Relationships.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",01-EVERYTHING-WE-ARE-KEEPING.md / lines 1303-1303,NOT_APPLICABLE
CAN-LAM-PERSON-076,Lamha must provide A mixture of mapped and unresolved people produces Mixed Relationships unless the user resolves or suppresses the unresolved contribution.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",01-EVERYTHING-WE-ARE-KEEPING.md / lines 1304-1304,NOT_APPLICABLE
CAN-LAM-PERSON-079,Lamha must provide Suggested face boxes/person links; SQLite suggestion/cache; None until approved.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",01-EVERYTHING-WE-ARE-KEEPING.md / lines 1429-1429,NOT_APPLICABLE
CAN-LAM-PERSON-080,Lamha must provide Relationship edges and explicit projection rules; Relationship JSON; Derived composition views and Person UUID references.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",01-EVERYTHING-WE-ARE-KEEPING.md / lines 1430-1430,NOT_APPLICABLE
CAN-LAM-PERSON-081,Lamha must provide Group membership intervals; Group JSON; Person UUID references and derived tags.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",01-EVERYTHING-WE-ARE-KEEPING.md / lines 1431-1431,NOT_APPLICABLE
CAN-LAM-PERSON-099,The final Lamha desktop runtime must not retain or require The interface must be adapted for desktop workflows rather than left as a web-server administration interface.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",01-EVERYTHING-WE-ARE-KEEPING.md / lines 2131-2131,NOT_APPLICABLE
CAN-LAM-PERSON-101,"The final Lamha desktop runtime must not retain or require tag folder / person folder; Implies illegal physical directory creation on disk for virtual views.; tag view, person gallery tab, virtual smart view.; All filesystem organizer scripts.",SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 88-88,NOT_APPLICABLE
CAN-LAM-PERSON-102,The final Lamha desktop runtime must not retain or require Server-hosted people APIs.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 145-145,NOT_APPLICABLE
CAN-LAM-PERSON-103,The final Lamha desktop runtime must not retain or require Cross-user face data.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 284-284,NOT_APPLICABLE
CAN-LAM-PERSON-104,The final Lamha desktop runtime must not retain or require Cloud-hosted face data.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 439-439,NOT_APPLICABLE
CAN-LAM-PERSON-105,The final Lamha desktop runtime must not retain or require Cloud face recognition.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 454-454,NOT_APPLICABLE
CAN-LAM-PERSON-106,The final Lamha desktop runtime must not retain or require Person names.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 550-550,NOT_APPLICABLE
CAN-LAM-PERSON-107,The final Lamha desktop runtime must not retain or require Face assignments.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 551-551,NOT_APPLICABLE
CAN-LAM-PERSON-108,The final Lamha desktop runtime must not retain or require Same people.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 576-576,NOT_APPLICABLE
CAN-LAM-PERSON-109,The final Lamha desktop runtime must not retain or require Several people appear.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 603-603,NOT_APPLICABLE
CAN-LAM-PERSON-110,The final Lamha desktop runtime must not retain or require Family and friends appear together.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 604-604,NOT_APPLICABLE
CAN-LAM-PERSON-111,The final Lamha desktop runtime must not retain or require Relationships change.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 605-605,NOT_APPLICABLE
CAN-LAM-PERSON-112,The final Lamha desktop runtime must not retain or require A person belongs to several groups.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 606-606,NOT_APPLICABLE
CAN-LAM-PERSON-113,The final Lamha desktop runtime must not retain or require People remain metadata and virtual views.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 610-610,NOT_APPLICABLE
CAN-LAM-PERSON-114,The final Lamha desktop runtime must not retain or require Names a person.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 660-660,NOT_APPLICABLE
CAN-LAM-PERSON-115,The final Lamha desktop runtime must not retain or require Confirms a face.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 661-661,NOT_APPLICABLE
CAN-LAM-PERSON-116,The final Lamha desktop runtime must not retain or require Applies a final relationship.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 662-662,NOT_APPLICABLE
CAN-LAM-PERSON-117,The final Lamha desktop runtime must not retain or require Applies a final group.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 663-663,NOT_APPLICABLE
CAN-LAM-PERSON-118,The final Lamha desktop runtime must not retain or require Visible Person: A human visually appearing inside the image frame.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 712-712,NOT_APPLICABLE
CAN-LAM-PERSON-119,The final Lamha desktop runtime must not retain or require Delete behaviour that rewrites history merely because a current relationship or membership changed.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 747-747,NOT_APPLICABLE
CAN-LAM-PERSON-120,The final Lamha desktop runtime must not retain or require Erasing old relationship context because a person became Family.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 753-753,NOT_APPLICABLE
CAN-LAM-PERSON-122,Recorded evidence must demonstrate: Gate: A wrong face correction updates only affected records.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1445-1445,NOT_APPLICABLE
CAN-LAM-PERSON-123,Implementation must honor this constraint: Multiple simultaneous and historical built-in/custom relationship edges and certainty.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1451-1451,NOT_APPLICABLE
CAN-LAM-PERSON-124,"Implementation must honor this constraint: User-defined or explicitly approved built-in projection rules into Family, Friends, and Family Friends.",SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1453-1453,NOT_APPLICABLE
CAN-LAM-PERSON-125,"Implementation must honor this constraint: Deterministic derivation of the nine composition views, including Spouse as Family and Classmate not automatically Friend.",SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1454-1454,NOT_APPLICABLE
CAN-LAM-PERSON-126,"Recorded evidence must demonstrate: Gate: Every tag/view can explain its provenance; multi-edge, custom-type, certainty, history, friend-group restriction, projection, and nine-view tests pass; all five attribution roles remain distinct.",SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1462-1462,NOT_APPLICABLE
CAN-LAM-PERSON-127,Implementation must honor this constraint: Relationship-edge/category certainty (Sure / Not Sure).,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1470-1470,NOT_APPLICABLE
CAN-LAM-PERSON-129,Recorded evidence must demonstrate: Faces and corrections work.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1902-1902,NOT_APPLICABLE
CAN-LAM-PERSON-130,Recorded evidence must demonstrate: People and groups work.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1903-1903,NOT_APPLICABLE
CAN-LAM-PERSON-131,Recorded evidence must demonstrate: Relationship-edge certainty (Sure / Not Sure) works across multiple simultaneous/historical built-in and custom edges; explicit three-bucket projection derives the nine smart views without a closed person-category enum.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1907-1907,NOT_APPLICABLE
CAN-LAM-REL-001,"Lamha must provide Relationship Composition View (LAM-REL-001): A specialized virtual gallery tab that derives the nine approved composition views from effective-dated relationship edges and three composition buckets: Family, Friends, and Family Friends. These buckets are projections, not a stored closed person enum.",SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",01-EVERYTHING-WE-ARE-KEEPING.md / lines 68-68,NOT_APPLICABLE
CAN-LAM-REMOVE-001,The final Lamha desktop runtime must not retain or require LAM-REMOVE-001; Retained user behaviour must have a verified local replacement before its legacy subsystem is removed.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 653-653,NOT_APPLICABLE
CAN-LAM-REMOVE-003,Lamha must provide LAM-REMOVE-003; Event attendance and visible-person presence never auto-populate one another.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 655-655,NOT_APPLICABLE
CAN-LAM-SEARCH-015,Recorded evidence must demonstrate: Confirmed-absence search scope and proof when no current implementation exists.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",01-EVERYTHING-WE-ARE-KEEPING.md / lines 2264-2264,NOT_APPLICABLE
CAN-LAM-SEARCH-016,The final Lamha desktop runtime must not retain or require Server-hosted search APIs.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 144-144,NOT_APPLICABLE
CAN-LAM-SEARCH-017,The final Lamha desktop runtime must not retain or require Cloud dependency for memories or search.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 441-441,NOT_APPLICABLE
CAN-LAM-SEARCH-018,The final Lamha desktop runtime must not retain or require Cloud semantic search.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 455-455,NOT_APPLICABLE
CAN-LAM-SEARCH-019,Implementation must honor this constraint: Basic local search and filters.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1408-1408,NOT_APPLICABLE
CAN-LAM-TEST-001,Recorded evidence must demonstrate: Current tests.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",01-EVERYTHING-WE-ARE-KEEPING.md / lines 2257-2257,NOT_APPLICABLE
CAN-LAM-TEST-002,Recorded evidence must demonstrate: Test plan.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",01-EVERYTHING-WE-ARE-KEEPING.md / lines 2261-2261,NOT_APPLICABLE
CAN-LAM-TEST-003,Recorded evidence must demonstrate: It has relevant tests.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",01-EVERYTHING-WE-ARE-KEEPING.md / lines 2279-2279,NOT_APPLICABLE
CAN-LAM-TEST-004,"Recorded evidence must demonstrate: Baseline preservation: Git history, a recorded commit, signed inventory, verified archive, disposable snapshot, behaviour logs, Graphify graph hashes, or recorded test results may preserve baseline evidence.",SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 60-60,NOT_APPLICABLE
CAN-LAM-TEST-005,Recorded evidence must demonstrate: Dead server-only tests.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 933-933,NOT_APPLICABLE
CAN-LAM-TEST-006,Recorded evidence must demonstrate: Deleting tests merely because they target old architecture.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 995-995,NOT_APPLICABLE
CAN-LAM-TEST-007,Recorded evidence must demonstrate: Useful tests that can be adapted.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 1020-1020,NOT_APPLICABLE
CAN-LAM-TEST-008,Recorded evidence must demonstrate: Every test.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 1047-1047,NOT_APPLICABLE
CAN-LAM-TEST-009,Recorded evidence must demonstrate: Proof required.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 1051-1051,NOT_APPLICABLE
CAN-LAM-TEST-010,Recorded evidence must demonstrate: Final absence/dependency-scan proof scope.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 1053-1053,NOT_APPLICABLE
CAN-LAM-TEST-011,Recorded evidence must demonstrate: Its tests are removed or adapted appropriately.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 1074-1074,NOT_APPLICABLE
CAN-LAM-TEST-012,Recorded evidence must demonstrate: Focused and regression tests pass cleanly.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 1080-1080,NOT_APPLICABLE
CAN-LAM-TEST-013,Recorded evidence must demonstrate: Graphify marks it Verified Removed with explicit proof (commit/test logs).,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 1081-1081,NOT_APPLICABLE
CAN-LAM-TEST-014,"Recorded evidence must demonstrate: Gate: Desktop shell opens with no server process/listener; applicable Gates 1, 4, 5, 6, and 8 pass.",SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1384-1384,NOT_APPLICABLE
CAN-LAM-TEST-015,Recorded evidence must demonstrate: Gate: Gallery and viewer work without the Immich server.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1415-1415,NOT_APPLICABLE
CAN-LAM-TEST-016,"Recorded evidence must demonstrate: Selective legacy baseline comparison using isolated evidence, Git history, recorded commits, signed inventories, verified archives/snapshots, behaviour logs, graph hashes, or recorded test results as applicable.",SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1548-1548,NOT_APPLICABLE
CAN-LAM-TEST-017,Recorded evidence must demonstrate: Clean-machine tests.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1555-1555,NOT_APPLICABLE
CAN-LAM-TEST-018,"Recorded evidence must demonstrate: Phase 16 must not postpone a subsystem that became safely removable earlier. Its role is residual cleanup, final repository-wide scans, clean packaging proof, and release reverification.",SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1575-1575,NOT_APPLICABLE
CAN-LAM-TEST-019,Recorded evidence must demonstrate: Test tiers.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1690-1690,NOT_APPLICABLE
CAN-LAM-TEST-023,Recorded evidence must demonstrate: Baseline tests.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1832-1832,NOT_APPLICABLE
CAN-LAM-TEST-024,Recorded evidence must demonstrate: Exact tests.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1835-1835,NOT_APPLICABLE
CAN-LAM-TEST-025,Recorded evidence must demonstrate: Completion gate.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1837-1837,NOT_APPLICABLE
CAN-LAM-TEST-026,Recorded evidence must demonstrate: Every requirement has an applicable automated test or an objective structural/manual verification proof with a justified N/A for irrelevant gates.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1867-1867,NOT_APPLICABLE
CAN-LAM-TEST-027,Recorded evidence must demonstrate: Every phase has files and gates.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1870-1870,NOT_APPLICABLE
CAN-LAM-TEST-028,Recorded evidence must demonstrate: Every locked retained requirement extracted from File 1 is Complete with applicable-gate proof.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1884-1884,NOT_APPLICABLE
CAN-LAM-TEST-029,Recorded evidence must demonstrate: Every completed requirement has documented verification proof in Graphify/10-completion-tracker/.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1919-1919,NOT_APPLICABLE
CAN-LAM-TEST-030,Recorded evidence must demonstrate: Test after every meaningful batch.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1931-1931,NOT_APPLICABLE
CAN-LAM-TEST-031,Recorded evidence must demonstrate: Never claim completion without proof.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1935-1935,NOT_APPLICABLE
CAN-LAM-TEST-032,Recorded evidence must demonstrate: Never hide failed tests.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1940-1940,NOT_APPLICABLE
CAN-LAM-TRANSACTION-004,"Lamha must provide Backup, Trash, and rollback copies are excluded from gallery/category scanning.",SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",01-EVERYTHING-WE-ARE-KEEPING.md / lines 635-635,NOT_APPLICABLE
CAN-LAM-TRANSACTION-006,The final Lamha desktop runtime must not retain or require Clear warning and rollback messages.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",01-EVERYTHING-WE-ARE-KEEPING.md / lines 2129-2129,NOT_APPLICABLE
CAN-LAM-TRANSACTION-007,Implementation must honor this constraint: Source section and atomic requirement text.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",01-EVERYTHING-WE-ARE-KEEPING.md / lines 2251-2251,NOT_APPLICABLE
CAN-LAM-TRANSACTION-008,"Recorded evidence must demonstrate: No legacy subsystem may be removed until its exact dependencies and retained behaviours are mapped, its local replacement is implemented, callers are migrated, applicable tests/build/desktop-launch checks pass, Graphify and Ponytail evidence agree that it is no longer load-bearing, and rollback or immutable baseline evidence exists.",SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 55-55,NOT_APPLICABLE
CAN-LAM-TRANSACTION-009,"Recorded evidence must demonstrate: Assigned safe implementation phase: A subsystem may be removed when every file, symbol, caller, consumer, route, import, test, generated binding, build reference, configuration entry, and runtime dependency is mapped; retained behaviour has a working replacement; callers are migrated; focused/regression/build/desktop-launch checks pass; Graphify and Ponytail agree it is no longer load-bearing; baseline/rollback evidence exists; and removal proof is recorded.",SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 59-59,NOT_APPLICABLE
CAN-LAM-TRANSACTION-010,The final Lamha desktop runtime must not retain or require source section and atomic deletion text.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 1034-1034,NOT_APPLICABLE
CAN-LAM-TRANSACTION-011,Implementation must honor this constraint: Durable transaction prepare/commit foundation.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1397-1397,NOT_APPLICABLE
CAN-LAM-TRANSACTION-013,Implementation must honor this constraint: Final pre-removal backup and rollback point.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1557-1557,NOT_APPLICABLE
CAN-LAM-TRASH-001,Lamha must provide LAM-TRASH-001; Trash is reversible bundle staging; permanent deletion is a separate explicit action.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 657-657,NOT_APPLICABLE
CAN-LAM-TRASH-005,The final Lamha desktop runtime must not retain or require Automatic Trash purge.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 815-815,NOT_APPLICABLE
CAN-LAM-TRASH-006,Implementation must honor this constraint: Root-scoped .app-data/trash/.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1525-1525,NOT_APPLICABLE
