Item type,Item ID,Review status,Provenance found,Result
requirement,CAN-MISSION-I15-002,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-MISSION-I15-003,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-SECTION-0001,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0002,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0003,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0004,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0005,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0006,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0007,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0008,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0009,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0010,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0011,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0012,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0013,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0014,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0015,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0016,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0017,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0018,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0019,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0020,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0021,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0022,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0023,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0024,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0025,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0026,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0027,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0028,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0029,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0030,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0031,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0032,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0033,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0034,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0035,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0036,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0037,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0038,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0039,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0040,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0041,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0042,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0043,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0044,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0045,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0046,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0047,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0048,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0049,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0050,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0051,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0052,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0053,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0054,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0055,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0056,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0057,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0058,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0059,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0060,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0061,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0062,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0063,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0064,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0065,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0066,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0067,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0068,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0069,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0070,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0071,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0072,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0073,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0074,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0075,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0076,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0077,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0078,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0079,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0080,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0081,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0082,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0083,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0084,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0085,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0086,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0087,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0088,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0089,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0090,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0091,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0092,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0093,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0094,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0095,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0096,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0097,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0098,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0099,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0100,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0101,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0102,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0103,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0104,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0105,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0106,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0107,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0108,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0109,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0110,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0111,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0112,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0113,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0114,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0115,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0116,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0117,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0118,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0119,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0120,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-SECTION-0121,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0122,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0123,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0124,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0125,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0126,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0127,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0128,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0129,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0130,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0131,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0132,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0133,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0134,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0135,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0136,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0137,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0138,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0139,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0140,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0141,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0142,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0143,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0144,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0145,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0146,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0147,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0148,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0149,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0150,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0151,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0152,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0153,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0154,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0155,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0156,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0157,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0158,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0159,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0160,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0161,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0162,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0163,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0164,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0165,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0166,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0167,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0168,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0169,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0170,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0171,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0172,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0173,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0174,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0175,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0176,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0177,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0178,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0179,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0180,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0181,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0182,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0183,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0184,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0185,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0186,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0187,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0188,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0189,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0190,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0191,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0192,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0193,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0194,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0195,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0196,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0197,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0198,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0199,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0200,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0201,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0202,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0203,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0204,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0205,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0206,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0207,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0208,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0209,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0210,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0211,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0212,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0213,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0214,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0215,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0216,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0217,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0218,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0219,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0220,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0221,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0222,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0223,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0224,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0225,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0226,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0227,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0228,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0229,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0230,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0231,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0232,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0233,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0234,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0235,NOT_APPLICABLE,YES,PASS
requirement,CAN-SECTION-0236,NOT_APPLICABLE,YES,PASS
membership,CAN-FAIL-01,REVIEWED,YES,PASS
membership,CAN-FAIL-02,REVIEWED,YES,PASS
membership,CAN-FAIL-03,REVIEWED,YES,PASS
membership,CAN-FAIL-04,REVIEWED,YES,PASS
membership,CAN-FAIL-05,REVIEWED,YES,PASS
membership,CAN-FAIL-06,REVIEWED,YES,PASS
membership,CAN-FAIL-07,REVIEWED,YES,PASS
membership,CAN-FAIL-08,REVIEWED,YES,PASS
membership,CAN-FAIL-09,REVIEWED,YES,PASS
membership,CAN-FAIL-10,REVIEWED,YES,PASS
membership,CAN-FAIL-11,REVIEWED,YES,PASS
membership,CAN-FAIL-12,REVIEWED,YES,PASS
membership,CAN-FAIL-13,REVIEWED,YES,PASS
membership,CAN-FAIL-14,REVIEWED,YES,PASS
membership,CAN-FAIL-15,REVIEWED,YES,PASS
membership,CAN-FAIL-16,REVIEWED,YES,PASS
membership,CAN-FAIL-17,REVIEWED,YES,PASS
membership,CAN-FAIL-18,REVIEWED,YES,PASS
membership,CAN-FAIL-19,REVIEWED,YES,PASS
membership,CAN-FAIL-20,REVIEWED,YES,PASS
membership,CAN-FAIL-21,REVIEWED,YES,PASS
membership,CAN-FAIL-22,REVIEWED,YES,PASS
membership,CAN-FAIL-23,REVIEWED,YES,PASS
membership,CAN-FAIL-24,REVIEWED,YES,PASS
membership,CAN-FAIL-25,REVIEWED,YES,PASS
membership,CAN-FAIL-26,REVIEWED,YES,PASS
membership,CAN-FAIL-27,REVIEWED,YES,PASS
membership,CAN-FAIL-28,REVIEWED,YES,PASS
membership,CAN-FAIL-29,REVIEWED,YES,PASS
membership,CAN-FAIL-30,REVIEWED,YES,PASS
membership,CAN-FAIL-31,REVIEWED,YES,PASS
membership,CAN-FAIL-32,REVIEWED,YES,PASS
membership,CAN-LAM-AI-006,REVIEWED,YES,PASS
membership,CAN-LAM-AI-014,REVIEWED,YES,PASS
membership,CAN-LAM-AI-017,REVIEWED,YES,PASS
membership,CAN-LAM-AI-018,REVIEWED,YES,PASS
membership,CAN-LAM-AI-020,REVIEWED,YES,PASS
membership,CAN-LAM-AI-022,REVIEWED,YES,PASS
membership,CAN-LAM-AI-023,REVIEWED,YES,PASS
membership,CAN-LAM-AI-027,REVIEWED,YES,PASS
membership,CAN-LAM-AI-028,REVIEWED,YES,PASS
membership,CAN-LAM-AI-029,REVIEWED,YES,PASS
membership,CAN-LAM-AI-030,REVIEWED,YES,PASS
membership,CAN-LAM-AI-031,REVIEWED,YES,PASS
membership,CAN-LAM-AI-032,REVIEWED,YES,PASS
membership,CAN-LAM-AI-033,REVIEWED,YES,PASS
membership,CAN-LAM-AI-035,REVIEWED,YES,PASS
membership,CAN-LAM-AI-039,REVIEWED,YES,PASS
membership,CAN-LAM-AI-042,REVIEWED,YES,PASS
membership,CAN-LAM-AI-043,REVIEWED,YES,PASS
membership,CAN-LAM-AI-044,REVIEWED,YES,PASS
membership,CAN-LAM-AI-045,REVIEWED,YES,PASS
membership,CAN-LAM-AI-046,REVIEWED,YES,PASS
membership,CAN-LAM-AI-048,REVIEWED,YES,PASS
membership,CAN-LAM-AI-076,REVIEWED,YES,PASS
membership,CAN-LAM-AI-081,REVIEWED,YES,PASS
membership,CAN-LAM-AI-082,REVIEWED,YES,PASS
membership,CAN-LAM-AI-085,REVIEWED,YES,PASS
membership,CAN-LAM-AI-086,REVIEWED,YES,PASS
membership,CAN-LAM-AI-087,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-001,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-014,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-020,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-021,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-024,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-025,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-026,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-027,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-028,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-029,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-030,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-034,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-036,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-037,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-038,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-039,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-040,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-041,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-042,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-043,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-044,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-045,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-048,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-049,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-050,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-051,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-052,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-053,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-054,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-055,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-056,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-057,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-058,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-061,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-062,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-063,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-064,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-065,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-066,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-067,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-069,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-070,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-071,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-072,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-073,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-074,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-075,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-076,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-077,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-078,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-079,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-080,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-081,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-082,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-083,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-084,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-085,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-086,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-087,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-088,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-089,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-090,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-091,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-092,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-093,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-094,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-095,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-096,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-097,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-103,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-104,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-105,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-116,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-120,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-121,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-134,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-135,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-141,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-144,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-147,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-148,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-149,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-150,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-151,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-164,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-165,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-168,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-169,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-170,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-171,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-172,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-173,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-177,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-184,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-188,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-191,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-192,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-193,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-195,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-213,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-215,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-216,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-217,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-218,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-219,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-220,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-221,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-222,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-228,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-229,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-230,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-231,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-232,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-233,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-234,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-235,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-236,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-237,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-238,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-239,REVIEWED,YES,PASS
membership,CAN-LAM-ARCH-240,REVIEWED,YES,PASS
